author,text,source,date,url
maruchy,"Pués ya subió supongo, porque ami el doctor Margalet me cobró 3800, hace una semana , teniendo el resto costeado por adeslas , supongo aana que hará más tiempo.",elatleta.com,23/10/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page129
241,"Bueno Poxolo, me alegro por tí, no sé el porque a unos nos va mal y a otros bien, tal vez sea por la forma fisica al entrar a quirofano, yo llevaba cerca de cuaro años sin hacer nada de deporte, valorando la posibilidad despues de unos 5 traumas y varias sesiones de físio, osteópatas, acupuntura y demás, de que remitira el dolor inguinal, aunque despues de este tiempo el dolor había remitido mucho, Margalet mi indico la operación bilateral, pero no sé si he acertado, llevo ahora 6 meses operado y me limita sobre todo al andar, cuando llevo media hora aproximadamente ya no puedo mas, no es lo que esperaba, he bajado la intensidad de los ejercicios casí en su totalidad, vamos que solomente hago dos isometricos, pero esto sigue igual, estoy realmente desesperado, por mi trabajo no puedo empezar ya que requiere estar bien fisicamente, y me siento fatal, nada de deporte, con molestias y dolor cuando ando mucho tiempo... he tirado la toalla con el tema de los osteópatas, físio y demás, me he gastado un dineral es esto de las caderas y no veo el final del tunel. en fin no me queda otra que esperar e intentar mentalizarme que tal vez sea así para siempre. Venga un saludo a todos.",elatleta.com,26/11/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page133
Sin.Dinero,"Hola, soy de Asturias, y me ha alegrado mucho encontrar este foro. Estoy pendiente de realizar artroscopia en cadera derecha, la izquierda ya veremos más adelante, y estoy perdidísima. Como estoy Sin.dinero no puedo pagar al mismísimo Margalet del que tanto y tan bien he oído hablar, dicen que a través de Mutua ""sólo"" pagas honorarios médicos que ""sólo"" son unos 3.800 € que puedes pagar en ""cómodos"" plazos... Bien, para alguien Sin.dinero sigue siendo mucho, no puedo, gracias, en ""cómodos"" plazos ya pago demasiadas cosas...",elatleta.com,21/12/2012,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page136
setis,"Gracias por tu respuesta, le envié un correo a Eric Margalet y me comentó que era un choque femoro acetabular complejo pero que se podía abordar con atroscopia y que había que realizar lo mismo que me ha comentado el médico que me opera, casualmente el se operó de artroscopia de cadera el mes pasado, me ha comentado que estaré dos semanas sin apoyar y luego rehabilitación.",elatleta.com,23/01/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page137
bicilista,"Cacique, lo de despegarse el Labrum a mi me dijo Margalet que pasados tres o cuatro meses no había riesgo de que pasara, esto fue tras preguntarle cuando me dejaría caerme en bici, jeje, es que los que andamos en mountain bike ya se sabe, pasamos mas tiempo en el suelo que encima de la burra, me dijo que no había problema a partir de los 3-4 meses, que al operarte quitan el choque por lo que sin choque el labrum no se mueve de su sitio, a nos ser que te pegues un guarapo de escándalo claro, date unas semanas de descanso....",elatleta.com,06/02/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page140
juanjodp,"Buenas tardes, soy de Tenerife y tengo choque en ambas caderas diagnosticado desde hace unos dos años. En 2011 quise operarme y la aseguradora no me cubrio la operación (DKV) por alegar que estapatología es congénita (cuando no sabía lo que tenía hasta unos años antes). Ahora estoy decidido a oparme con Margalet aunque sea pagando porque las molestias son continuas. Necesito referencias de gente que se haya operado con él, sobre todo que tiempo de baja médica requiere, rehabilitación, citas médicas posteriores, etc. En la visita que hice a Margalet hace un par de años me planteó operarme las dos caderas a la vez, que creen de eso??",elatleta.com,23/02/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page144
aana,"Te lo preguntaba porque es el síntoma que yo siempre he tenido. Pensaba que una vez operada se me iba a ir, pero continúa. Me dijo el dr. Margalet que era por las adherencias que ya tenía y que habría que quitarlas. ",elatleta.com,04/03/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page145
bicilista,"Copan, la operacion con Margalet 8000 leuretes q fueron, en l tema de la artrosis no m meto ya q yo tenia 0.",elatleta.com,05/03/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page146
Kikelin,"Hola copan y demás miembros. Tengo 31 años y soy profe de Edu Física. Llevo casi un años leyendo todo lo q poneis a diário y la verdad q es super interesante. Hace tiempo escribí pero ya llevo un tiempo sin hacerlo. Os cuento: Hace dos años aprox después de una carrera popular me note mucho dolor en la ingle y cadera por lo que fuí a mi trauma y me dijo que hiciese reposo ya que tenía un poco de desgaste en la cadera izq. A los 14 años me operaron de una dispalasia de cadera donde me anclaron la bola del fémur con dos tornillos q después al quitármelos uno se encarnizó y no me lo pudieron quitar pero mi trauma, me dijo que podía hacer vida normal q no pasaba nada. Yo como ya os he comentado hasta mis 29 años he hecho vida normal y muchísimo deporte, de hecho no me ha supuesto el dejar de hacer ninguna practica nunca en la universidad ni nada. A partir de esa molestia después de esa carrera popular hago el reposo q me marco el médico y al mes y medio me dijo q reestabbleciese mi actividad normal, y así lo hice, pero las doléncias no cesaban, volví y me pidió un rastreo óseo ya que me decía que era imposible. En el rastrteo me sale coxartrosis femoral. Yo a todo esto sin parar de informarme, hasta que doy con el Doctor Margalet que és él el q me diagnostica choque en ambas caderas presentándo sintomatología sólo la izq que es la q me daba la lata. el Doctor me dice que tiene buen pronóstico puesto que esta en tonis 1 y que seria tributaria de artroscopia. Así que ya tenía claro que iba a operarme. Justo cuando iba a concertar cita con Margalet me informan de que en el Hospital Genreral de Valencia hay un equipo médico muy bueno que opera de esta patología además es el único en toda la Comunidad Valenciana y antes de dar el paso me dirijo allí para q me visite el Doctor. La verdad que he dado con un excelente profesional que desde el minuto uno se ha interesado por mí. Con los resultados de las placas y la artroresonancia me dice lo mismo que Margalet que tiene muy buen pronóstico y que es operable. Esto fue en Mayo de 2012, a todo esto yo desde que empecé con el tema de dolor dejé de lado todos los deportes de impacto y me centre en la Mtb y la verdad q he tenido mis dias pero no he dejado de hacer. En mayo me pone en lista de espera para operarme, aunque desde el principio él me dijo que el choque lo tratan con una técnica mini invasiva de Ribas con abordaje directo, no por artroscopia como Margalet, pero que me dice que es muy similar y sólo te hacen una incisión de 6 a 8 cm q después no se nota y que una vez abren si hace falta utilizan el artroscopio para ver como esta la articulación por dentro. Por fin me operaron hace dos semanas y la verdad que aunque duró 3h  y tuvieron que hacerme muchas cosas el pronostico es muy bueno. A mi me recortaron el labrum y me lo anclaron con dos arpones orgánicos, me limaron la cabeza del femúr puesto que tenía una giba y me limpiaron la articulación. A dia de hoy y hace dos semanas dolor cero desde el minuto uno, si me noto tirantez en la zona de ingle y herida pero estoy animadísimo porque además salí del hospital apoyándo con carga parcial y haciendo ejercicios isométricos acostado. El médico me dijo que podría volvera correr, aunque después de todo ya me he acostubrado y creo q continuaré con la MTB ya que impacto cero y así alargaré la vida de mi cadera. El proximo dia 25 tengo visita y ya empezaré con una muleta y a hacer rehabilitación. Además le diré que me ponga en lista de espera para la otra cadera, que aunque no presenta sintomatología si que hay choque y antes de empiece a desgastarse... fuera!!!. Lo digo porque ha sido todo por la seguruidad social y los médicos excelentes. Espero que os haya sido de ayuda. Un saludo a todos/as.",elatleta.com,07/03/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page147
juanjodp,"Buenas noches, he estado hablando con Margalet para operarme el proximo mes de junio de las dos caderas, me gustaria conocer experiencias de los que lo han hecho, tengo un poco de miedin. ",elatleta.com,31/03/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page154
eladio12,"Buenas noches , Javiastur39 he leido que Margalet te recomienda al dr. Albertino Amigo , donde tiene la consulta , yo también soy de Oviedo y me a visto el dr Nuñez en la Clinica Asturias ( que ha operado alguna vesz con Margalet ).",elatleta.com,03/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page154
Sin.Dinero,"Hola, yo también soy de Asturias y no sé por qué pero, al menos yo, sólo he visto mencionar al Dr. Amigo y al Dr. Núñez y sin embargo  ¿el Dr. Campa? ¿nadie ha oído hablar de él? Del Dr. Amigo no es que haya oído grandes halagos, la verdad, y del Dr. Núñez tampoco (aunque tampoco nada en contra, cosa que de Amigo sí). Sin embargo del Dr. Campa no he oído nada, ni bueno ni malo, y me extraña, siendo como parece que es el primero en operar en Asturias con Margalet al que se idolatra do quier se hable de él...",elatleta.com,03/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page154
Jardón,"Hola a todos, haber que hay un poco de dudas por aquí por Asturias, Javi, Eladio, sin dinero, haber os cuento, hace tiempo el Dr. Amigo trabajaba en la SS, pero encontró un filón, las artroscopias de cadera con unos conocimientos para realizarlas que yo como ""afectada"" no creo que sean los mejores y que se tira a lo que pilla, sin tener en cuenta las consecuencias, en otras palabras, le gusta experimentar, tras esto ha dejado la SS dejan do colgados a pacientes, a los que les dice que acudan a su consulta privada, no me parece de un buen profesional,incluso intentó impedir que Margalet acudiese a operar a Asturias, que es mas grave.",elatleta.com,03/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page154
eladio12,"Gracias a tod@s de nuevo , hoy he hablado con un amigo operado por Margalet y le pregunte por el dr. Amigo y me dijo que era un pifias. Cuando estube con el Dr. Nuñez me dijo que no me podía asegurar al 100 po 100 el resultado , que cada persona era un mundo , que intentaría evitar la proteis o alargar los plazos y tambén me habló de los casos que no le salieron bien , cosa que se agradece. Del Dr. Campa no sabía nada intentaré consultarle. Angeles muchisimas gracias y muchísimo ánimo , donde tiene la consulta el Dr. Campa.",elatleta.com,03/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page154
MONCHO1,"Hola Jacinto, que yo sepa Margalet no trabaja con ese seguro pero siempre puedes llamar a sus secretarías para que te lo confirmen por si hubiera habido cambio.",elatleta.com,08/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page156
aana,En la pag. web de Eric Margalet tienes su correo electrónico por si le quieres preguntar. ,elatleta.com,08/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page156
MONCHO1,"Hola, Francisco de Granada, no sé exactamente que quieras te diga,  en resumen te puedo decir que en Jaén me dijeron simplemente que tenía artrosis, luego me fui a Granada a ver a Martín Gómez y me dijo lo mismo y que me aguantara, y la verdad que con 35 años no era cuestión de estarme quieto, y como por Granada y alrededores no sabía  de ningún médico que supiera del tema pues decidí investigar un poquillo gracias a este foro, así que he ido varias veces a Madrid y otras cuentas a Barcelona, y también a Alicante, por cierto hace ya meses tenía organizada una operación de la cadera que me quedaba en la clínica Inmaculada de Granada a través de Martín Gómez donde Margalet iba a bajar a operarme, pero por causas ajenas a mi se tuvo que suspender, luego he estado pensándolo mejor y mi opinión de todo esto ha cambiado y de momento no estoy por la labor de entrar en quirófano, mi vida la hago perfectamente sin apenas dolor y el choque tipo mixto, el labrum roto y el cartílago desgastado no me produce apenas molestias en la cadera no operada, la otra que esta operada si que tengo más problemillas. ",elatleta.com,09/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page156
juanjodp,"Buenas tardes Laura M, yo también tengo choque y tengo la operación con Margalet para el proximo día 3 DE JUNIO, es un gran profesional y espero que todo salga bien, es verdad lo que dices, solo trabaja con DKV y a mi hace dos años no me la cubrieron porque decian que el choque era anterior a la contratación. !! Cuidado con los seguros!! Ahora he logrado ahorrar y me la voy a hacer por privado. T mando mucho ánimo y se lo que estas pasando, yo ya llevo unos 3 años y cada vez peor.",elatleta.com,18/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page159
Kikelin,"Hola Patsy!!! Bienvenida!! Como bien dice Copan yo soy uno más de los afectados por el p... Choque. Soy de Xàtiva y el 22 de febrero me operaron de la cadera más chungui q tenía. Hablé con Margalet i menlo diagnosticó. Acto seguido por mediación de mi padre q trabaja en el hospital y conoce a bastantes traumas di con el equipo médico del Hospital General de Valencia concretamente con el equipo q se dedica a operar de patologías acetabulares y la verdad q como profesionales y humanos chapo. Yo hoy ha hecho 8 semanas de mi intervención y la cosa va genial. Dolor cero camino casi perfecto y simplemente una molestia a la altura del psoas pero q va a menos. Si te sirve de consuelo son profe de EF e imaginate tb el palo. Me he operado la izq pq tenía tonnis 1-2 i labrum atrófico. La derecha tiene la patología pero no presena sintomatología por lo q esperaré aunq de haber sobrecargado éste tiempo si me molesta un poco. Si alguna vez tengo q volver a pasar por quirófano seguro q lo volveré a hacer en las manos del equipo q me ha intervenido ahora. Si quieres consultarme ya sabes, yo encantado. Saludos!!!",elatleta.com,19/04/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page159
Javiastur39,"Buenas noches a tod@s; Por fin visité esta semana al Dr. Margalet en Barcelona y me confirmó lo que me había adelantado el Dr. Núñez. No tengo que operarme, ya que como dice Margalet a pesar de tener claramente el choque, no tengo ningún dolor ni molestia en la cadera ni provocándome él movimientos para que este apareciera. Así que estoy encantado con la noticia y esperando a que este Lunes acabe mi magnoterapía y tratamiento de fisioterapia y a partir de la próxima semana, poco a poco, me ha confirmado que reinicio toda la actividad deportiva que hacia hasta hace tres meses, antes de detectarme el choque  y el edema que me apareció en los isquios y molestias en el piramidadal, correr, bici, seguir nadando, etc...",elatleta.com,19/05/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page165
angeles13,"Caray, yo me opero el día 18 de agosto con Margalet y a veces leyendo esto se me quitan las ganas. Si puedo decir, que lo primero que me miró cuando acudí la semana pasada a la consulta, fue la musculatura. Margalet, después de todo mi historial ,es mi última esperanza. Tengo que conservar la fe y la ilusión, porque sino no se que va a ser de mi.",elatleta.com,09/06/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page169
mari75,"Madre mia,,, qué desesperación. Ocho meses y no estás bien aún? Yo estoy empezando a estar muy muy mosqueada. Parece que con eso de que son majísimos , no sé si es que nadie les dice algo en serio y en condiciones. Es que esto no es ni medio normal de verdad. Hay alguien que esté BIEN , LO QUE SE DICE BIEN,  después de operado pongamos una media de 5 meses????? Por favor que  de señales de vida. Necesito oirlo.  Por supuesto que nadie se espera estar al día siguiente bien , tal y como dice prácticamente Margalet , ( que en un par de meses estás de maravilla y tal y tal) pero quien no tiene musculatura, es que se ha pasado con lo ejercicios,  etc etc. y al final no veo mas que gente desesperada, luchando contra viento y marea, esperando meses y meses a poder andar y dejar de tener dolores. ",elatleta.com,10/06/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page169
maruchy,"[QUOTE=maruchy;5846118]NO , de momento , me dijo margalet que hiciese yo la rehabilitación, cuando fui a la ultima revisión a los 3 meses se lo comenté y me dijo que siguiese fortaleciendo que iba  a ir mejorando, me dio un plazo de un año com molestias, pero para eso tenían que empezar a desaparecer y esto empeora, en cuanto me paso un poco al día siguiente mucho peor.",elatleta.com,11/06/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page169
barlou,"Respondiendo a Jacilore, te diré que en mi primera cadera intervenida me operé apenas sin síntomas. De hecho, fui al traumatólogo, pero me podía haber dado por no ir, ya que la molestia era mínima (cuántas veces nos duele algo y no vamos al especialista, eh?). Una vez operado, Margalet me dijo que no había daños y el cartílago perfectamente conservado. Estos son los datos que os puedo dar. ",elatleta.com,01/07/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page171
angeles13,"Pues el alargamiento del psoas, me lo hizo porque me daba mucha lata, se me acordonaba y me dolía.- Margalet pensó que tal como estoy ya tengo bastante y solo faltaba que dentro de 3 o 4 meses desarrollara una tendinitis de psoas. En una palabra, que era mejor prevenir que curar.",elatleta.com,24/07/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page174
angeles13,"Jacilore, pues eso espero, que poco a poco vaya disminuyendo. Margalet le ha pedido a mi fisio que me vea. Hoy, después de 8 días de la operación, he ido y sus impresiones han sido buenas. Según su opinión, todo va bien ,y las molestias que tengo son normales. Espero que así sea.",elatleta.com,26/07/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page174
garín,"Hola, soy nueva en el foro, a ver si entre todos me podeis echar una mano! El que está fastidiado de la cadera es mi cuñado. Hace más o menos dos meses que le diagnosticaron cam y pincer en la cadera derecha, y cuando me puse a investigar un poco para darle más información, me encontré con este foro que me pareció muy interesante, porque además, veía su situación reflejada en multitud de comentarios (lo hago yo porque él no tiene internet...). El caso es que el pobre tiene un montón de dudas, sobre todo económicas. Fue a la consulta del doctor Amigo, en Asturias, le pide que se haga una artro resonancia, y ahí está el primer escalón: la hace la seguridad social?  si no es así, cuánto suele costar? él no tiene contratado ningún seguro médico; y esto le lleva a lo demás: esta operación la hacen en la seguridad social? porque los traumas a los que ha ido siguen diciéndole que es osteopatía de pubis, etc,... Amigo le dijo que lo operaba en 3 semanas en cuanto se decidiera, pero está mirando otras opciones porque no conoce a nadie que se haya operado con él. Podríais decirme más o menos por cuanto sale operarse con Margalet o similares sin tener seguro médico? También está pensando asegurarse en Sanitas u otras del estilo, pero no sabe si le cubrirían la operación ahora que ya está diagnosticado. Bueno, siento el tostón y ya sé que son muchas preguntas de una vez, pero tal como están las cosas, ahora el dinero es lo que le trae de cabeza, porque además cada vez tiene más dolores.... ",elatleta.com,30/07/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page174
angeles1956,"Garin, no se lo que cobra el doctor Amigo. El precio que te he dado de Margalet es de hace hoy 15 días. ESo incluye cama para el acompañante, y te cobra lo mismo estés 1, 2 o 3 noches. Yo concretamente estuve 3, una antes de operarme y otras dos posteriores. ",elatleta.com,02/08/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page174
Kikelin,Hola compis q tal?? Como van esos ánimos??? Va q no decaigan!!! Una pregunta: ¿Hay alguien operado por Margalet q me puede facilitar el folleto u hoja de ejercicios q da para la rehabilitación? Muchas gracias!!!,elatleta.com,29/08/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page175
angeles13,Yo ya lo tomaba antes. Se lo comenté a Margalet y me dijo que bien.,elatleta.com,08/10/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page177
sensation,"hola a todos, soy nueva en este foro pero llevo algún tiempo leyendo, me opere de la cadera izquierda con el Dr. Margalet de Barcelona, con su técnica de artroscopia en septiembre, tenia el labrum roto por un lado y me pusieron un anclaje, la cabeza del femur tenia una ulcera y me lo limaron para que me sangrara y se me regenerara, también me hicieron como un pliegue en la cadera para tener menos movilidad, ya que yo al practicar gimnasia rítmica tenia demasiada movilidad.",elatleta.com,14/11/2013,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page179
koryu,"Buenas soy nuevo en el foro, pero quería explicar mi experiencia ya que gracias a este foro pude conocer el problema que tenía y de esta forma ayudar a otros que se encuentren en la misma situación. Mi problema era el siguiente, soy instructor de artes marciales, 36 años, llevaba unos 2 años con dolor inguinal en la pierna izquierda, que irradiaba hacia la rodilla, y cada vez notaba que tenía menos movilidad en esta pierna. Al primer traumatólogo que acudí me mando una radiografía y me dijo que veía una cadera de un hombre de 70 años, quedé bastante tocado anímicamente y pensé que acabaría con una prótesis y también tendría que cesar mi vida como instructor. Pero gracias a este foro contacte con Margalet, le lleve la radiografía y un TAC, y me comento que tenía un choque mixto en la izquierda y en la derecha estaba empezando pero que si no me daba molestia que de momento descartaríamos la operación, decidí operarme, en la operación me anclaron el ladrum ya que estaba despegado pero no estaba roto, tenía el cartílago tocado tonnis 2 y me realizaron una tendóntomia de psoas, al mes me realizaron la infiltración de factores de crecimiento, ahora hace tres meses de ello, y en la última visita Margalet, me dijo que estaba muy bien tenía bastante movilidad y que había recuperado bastante tono muscular, aunque la parte posterior tengo que trabajarla más. A día de hoy la cadera operada no me da ningún problema ni dolor, ahora empezaré de nuevo con las clases de artes marciales, a ver qué tal. Mi experiencia ha sido positiva, he ganado bastante movilidad, ya que esta me impedía realizar mi deporte con libertad a parte que los dolores han desaparecido, por último en la última visita pregunté a Margalet por el tema del cartílago, ya que este me preocupa, me comento que donde tenía el pinzamiento en la zona antero superior estaba un poco tocado pero nada alarmante que realizaron unas perforaciones y que en gente joven suele regenerarse o paralizar el avance de la artrosis, pero que en ocasiones el  tratamiento fracasa.",elatleta.com,30/01/2014,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page182
Pons,"Buenas noches , quería saber si hay alguien con un caso parecido al mío , me opere de choque con Margalet de las 2 piernas primero una y luego la otra , ahora sufro de fuertes dolores en las cervicales con contracturas en uno de los trapecios y en el angular, mi físico dice q es por falta d estabilidad en las caderas y me gustaría saber si alguien esta en una situación parecida a la mía o si la a tenía y la a podido solucionar de alguna manera. Un saludo y mucho animo....",elatleta.com,24/04/2014,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page184
kassyana,Por favor hay alguien que se haya operado con Eric Margalet Barcelona? Podrias decirme como os a ido? Si preferis mandarme por privado. Muchas gracias y un saludo.,elatleta.com,24/09/2014,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page187
eurom,"Hola nuskita: nadie q esté bien parece q se molesta en responder. Cuando alguien del prestigio internacional de carro te rechaza hay que tenerlo muy en cuenta. Y mas, ahora que somos muchos los operados por margalet engatusados por sus promesas. Todos quieren ganar dinero y carro lo rechazó.",elatleta.com,22/06/2015,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page190
eurom,"Hola Polidori: Lamento no estar de acuerdo contigo. Quizás, en la seguridad social donde el médico tiene un sueldo que le permite ganarse la vida sin necesidad de operar para ""sobrevivir"". Pero en la privada es diferente. Y el caso de Margalet es de libro. Clínica nueva, 2-3 secretarias, enfermera, fisios, relaciones públicas...gastos. ¿De dónde sale el dinero?. Yo, hablo de mi caso. Le hablé y le escribí muy claro. Le llevé placas e informes (el no me hizo nada), le mostré mis dudas avaladas por otros médicos y el insistió en confiar en lo que ""mejor sabe hacer"". Desesperado pensé: si éste lo dice que es ""referencia mundial"" (luego parece que no tanto pues otros traumas en privado te cuentan cosas) verá lo que otros no ven. Al día siguiente de la operación... no creí que, no pense que...joer tu cartílago. ¿De verdad quieres que piense que Margalet fue con intención de mejorar mi calidad de vida y atender al juramento hipocrático? ¿Qué veía en las placas y que leía en los informes? Que mas da. Iba a operar si o si. Un saludo.",elatleta.com,21/10/2015,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page193
eurom,"Que te la hagan por rayos X. A mi la ""referencia mundial en cadera"" Eric Margalet me infiltró pLasma por ecógrafo y estuve como veinte minutos sin poder moverme. Donde lo pondría. Cuando me han pinchado para la artro por rayos...cero problemas.",elatleta.com,23/01/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page199
otera,"Totalmente de acuerdo muy interesante, el problema ahora es el estado de la articulación en mi caso después de que MARGALET le metiera mano, por cierto que tal de doloroso es ese tratamiento?",elatleta.com,28/02/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page201
eurom,"El señor Margalet te crea falsas ilusiones con un objetivo muy claro: Facturar. Después, se dedica a echar balones fuera y si te he visto no me acuerdo.",elatleta.com,19/03/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page202
lola81,"Con la técnica de Margalet el tema es que el ""personaje""no se lo curra nada, es decir, te extirpa un trozo de cápsula para su comodidad (normal que la operación dure 1 hora) incluso a los displásicos como yo, esto es una locura, de la cual no informa.",elatleta.com,30/03/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page203
eurom,"Por supuesto que hay que luchar. Pero ir por la vía civil requiere muchos recursos. Si puedes hacerlo, adelante. Mi forma es decir aquí que la palabra del señor Eric Margalet carece de valor.",elatleta.com,04/04/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page204
eurom,Esa es mi impresión. Margalet sólo mira costes.  Me gustaría saber pq su compañera Vallejo ya no está con él.,elatleta.com,11/04/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page205
lola81,"Margalet, Margalet menudo carnicero.....",elatleta.com,16/05/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page210
lola81,Hacía tiempo que no entraba en la página web de mi querido amigo Margalet o como bien decía un forero MIERDALET.,elatleta.com,24/07/2016,http://www.elatleta.com/foro/showthread.php?119886-El-choque-f%C3%A9moro-acetabular/page218
Antoñoto,"Al final me he lanzado y me operará el Dr Margalet este próximo lunes 26 de Julio en la clinica Tres Torres de Barcelona.Quería que los que hayais pasado por la operación me ayudeis a recopilar la lista de cosas a preparar y la logística post-operación, como por ejemplo:Parches impermeables para poderse ducharMuletas ¿ Qué muletas comprar / donde ? He visto unas que tienen el codo ""articulado"", de manera que puedes abrir una puerta sin tener que soltar la muleta. ¿ Cómo te duchas los primeros dias ? ¿ sentado en una silla ?¿ Qué más cosas conviene preparar ?Vivo en Madrid y el plan es volverme en el AVE desde Barcelona. ¿ Alguien lo ha hecho ? ¿ Qué tal se maneja uno ? Saludos",femede.es,"Jue Jul 15, 2010 6:16 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=45
dra.mary,"hola antoñoto!me alegra q te hayas decidido y espero que te vaya muy bien. Necesitarás:- Un alza para el w.c. : se compra en una ortopedia al igual que las muletas.- Un par de muletas: compra aquellas con las q te sientas más cómodo, si lo prefieres puedes preguntarle directamente al traumatólogo. coloca el mango de la muleta a la altura de tu trocánter.- los apósitos impermeables deben tener la medida de la incisión, no sé que técnica usa el dr. Margalet o que vía de acceso va a utilizar, quizá sea mejor esperar a ver cuántos necesitas y de qué tamaño.- gasas y apósitos estériles, betadine y/o alcohol si te vas a hacer las curas en tu casa.- si tienes plato de ducha lo suyo es que puedas sentarte dentro, con una silla de plástico de jardín va bien, si no creo q en el lidl vendían algunas muy apañadas...no sé si me dejo algo en el tintero...los viajes siempre son muy cansados, llegas echo polvo... yo siempre he viajado en avión, fui en ave una vez sevilla-barcelona antes de operarme esta cadera y no me fue mal.para cq duda aquí estamos un besito",femede.es,"Vie Jul 16, 2010 2:10 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=45
leoleiva,"Hola, yo me operé el pasado día 4 de noviembre con margalet y aqui estoy esperando empezar la rehabilitación el miercoles 24. Y pa lante. Tambien me dijo que controlariamos lo del cartilago por si era necesario los factores de crecimiento... a ver... Suerte, animo y saludos de alguien que comparte contigo lesion y dr.Animo a todos!!!! ",femede.es,"Mar Nov 23, 2010 12:00 pm",http://www.femede.es/foro/viewtopic.php?t=2517&postdays=0&postorder=asc&start=60
